0	59	60	57	58	59	60	59	60	59	60	57	58	59	60	59	60	59	60	57	58	59	60	59	60	59	60	57	58	59	60	59	60	59	60	57	58	59	60	76	70	59	60	59	60	59	60	59	60	57	58	59	60	59	60	57	58	59	60	57	58	59	60	59	60	57	58	59	60	57	58	59	60	57	58	59	60	57	58	59	60	76	70	59	60	59	60	59	60	59	60	59	60	57	58	97	15	16	17	61	83	17	17	57	58	17	17	57	58	17	98	71	99	0	85	84	85	57	58	61	83	57	58	17	98	71	99	100	87	59	60	59	60	57	58	59	60	59	60	57	58	59	60	57	58	59	60	59	60	59	60	71	81	57	58	59	60	57	58	59	60	57	58	59	60	57	58	59	60	57	58	59	60	59	60	97	15	0	
0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	101	20	20	20	20	20	20	20	20	20	20	20	20	85	85	85	85	20	20	20	101	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	102	102	103	104	103	104	103	104	103	104	103	104	102	102	102	102	102	102	103	104	103	104	103	104	103	104	103	104	102	102	102	102	102	102	102	102	102	102	102	102	105	106	107	108	107	108	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	41	17	110	111	0	40	41	0	0	0	0	40	41	0	0	40	41	0	0	3	4	17	110	111	0	0	0	3	4	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	112	113	112	113	112	113	112	113	112	113	112	113	102	102	102	102	112	113	112	113	112	113	112	113	112	113	112	113	102	102	102	102	102	102	102	102	102	102	102	102	0	0	106	114	106	114	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	17	17	110	111	3	19	0	0	0	0	3	19	0	0	3	4	0	0	3	4	17	17	110	111	0	0	3	4	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	116	117	116	117	116	117	116	117	116	117	116	117	103	104	103	104	116	117	116	117	116	117	116	117	116	117	116	117	103	104	103	104	103	104	103	104	103	104	103	104	0	118	119	114	119	114	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	17	17	17	110	18	19	0	0	0	0	18	19	0	0	3	4	0	0	3	4	17	17	17	110	111	0	3	4	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	112	113	121	122	112	113	112	113	112	113	112	113	112	113	112	113	112	113	121	122	112	113	112	113	112	113	112	113	112	113	112	113	112	113	112	113	121	122	121	122	0	106	123	124	106	114	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	17	17	17	17	20	20	0	0	0	0	3	19	0	0	3	4	0	0	3	4	17	17	17	17	110	111	3	4	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	116	117	126	127	116	117	116	117	116	117	116	117	116	117	116	117	116	117	126	127	116	117	116	117	116	117	116	117	116	117	116	117	116	117	116	117	126	127	126	127	0	128	129	0	119	114	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	17	17	17	17	40	41	0	0	0	0	18	19	0	0	3	4	0	0	3	4	17	17	17	17	17	110	3	4	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	121	122	0	0	121	122	121	122	121	122	121	122	121	122	121	122	121	122	0	0	121	122	121	122	121	122	121	122	121	122	121	122	121	122	121	122	0	0	0	0	0	106	125	0	106	114	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0	20	20	0	0	20	20	20	20	20	20	20	20	20	0	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	126	127	130	131	126	127	126	127	126	127	126	127	126	127	126	127	126	127	130	131	126	127	126	127	126	127	126	127	126	127	126	127	126	127	126	127	130	131	0	0	0	128	109	0	119	114	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	41	132	133	132	133	40	41	134	135	132	133	40	41	0	0	40	41	0	0	40	41	132	133	132	133	132	133	40	41	86	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	136	137	138	139	0	0	136	137	136	137	0	0	136	137	0	0	136	137	138	139	0	0	136	137	136	137	0	0	136	137	0	0	0	0	0	0	138	139	0	0	0	128	140	0	128	141	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	3	19	142	143	144	144	3	4	0	145	3	4	0	145	3	4	144	144	0	145	0	0	3	4	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	146	147	148	149	61	61	146	147	146	147	61	61	146	147	61	61	146	147	148	149	61	61	146	147	146	147	61	61	146	147	61	61	61	61	150	57	148	149	58	151	152	40	153	0	153	154	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	0	0	0	0	18	19	0	0	144	144	3	4	155	156	3	4	155	156	3	4	144	144	155	156	0	0	3	4	132	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	158	159	20	20	158	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	160	161	40	41	160	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
