0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	6	7	6	7	6	7	6	7	6	7	6	7	6	7	17	17	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	17	17	39	17	17	17	1	1	1	1	4	5	40	41	4	5	17	17	4	5	40	41	4	5	42	43	17	17	17	17	44	45	17	17	4	5	40	41	4	5	17	17	4	5	17	17	4	5	17	17	4	5	40	41	1	1	0	
0	1	1	11	12	15	16	11	12	15	16	11	12	15	16	11	12	42	43	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	38	39	42	43	46	47	1	1	1	1	4	5	17	17	4	5	48	49	4	5	17	17	4	5	50	51	17	17	17	17	17	17	48	49	4	5	50	51	4	5	17	17	4	5	17	17	4	5	48	49	4	5	52	27	1	1	0	
0	1	1	0	0	4	5	0	0	4	5	0	0	4	5	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	17	17	4	5	40	41	4	5	17	17	4	5	44	45	17	17	17	17	17	17	40	41	4	5	44	45	4	5	17	17	4	5	17	17	1	0	40	41	4	5	42	43	1	1	0	
0	1	1	33	33	4	5	33	33	4	5	33	33	4	5	0	0	17	17	11	12	15	16	53	54	15	16	53	54	15	16	53	54	15	16	11	12	15	16	11	12	4	5	17	17	17	17	50	51	26	27	4	5	46	47	4	5	46	47	4	5	46	47	4	5	17	17	17	17	48	49	46	47	17	17	4	5	52	27	4	5	46	47	4	5	48	49	4	5	46	47	4	5	42	43	1	1	0	
0	1	1	33	33	4	5	33	33	4	5	33	33	4	5	1	1	17	17	0	0	4	5	55	56	4	5	55	56	4	5	55	56	4	5	0	0	4	5	0	0	4	5	17	17	17	17	44	45	29	30	4	5	1	1	1	1	1	1	1	1	1	1	1	1	17	17	17	17	40	41	1	1	17	17	4	5	42	43	1	1	1	1	1	1	40	41	4	5	1	1	1	1	1	1	1	1	0	
0	1	1	33	33	4	5	33	33	4	5	57	58	1	1	17	17	52	27	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	33	33	4	5	33	33	4	5	17	17	42	43	46	47	31	32	4	5	50	51	15	16	11	12	15	16	11	12	15	16	17	17	17	17	17	17	15	16	52	27	13	14	11	12	15	16	11	12	4	5	42	43	13	14	11	12	15	16	11	12	1	1	0	
0	1	1	33	33	4	5	33	33	4	5	58	17	17	17	17	17	42	43	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	33	33	4	5	33	33	4	5	17	17	0	1	1	1	1	1	1	1	44	45	4	5	0	0	4	5	0	0	4	5	17	17	17	17	17	17	4	5	42	43	4	5	0	0	4	5	0	0	4	5	1	1	4	5	0	0	4	5	0	0	1	1	0	
0	1	1	33	34	4	5	33	34	0	1	42	43	46	47	46	47	42	43	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	33	33	4	5	33	33	4	5	1	1	1	1	1	1	1	1	13	14	48	49	4	5	17	17	4	5	17	17	4	5	42	43	48	49	46	47	4	5	59	60	4	5	42	43	4	5	46	47	4	5	46	47	4	5	46	47	4	5	46	47	1	1	0	
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	33	33	4	5	33	33	4	5	1	1	1	1	1	1	1	1	4	5	40	41	4	5	17	17	4	5	17	17	1	1	1	1	40	41	1	1	1	1	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
0	1	1	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	9	10	1	1	4	5	33	34	4	5	33	34	4	5	1	1	1	1	1	1	1	1	4	5	38	39	1	1	50	51	1	1	11	12	15	16	11	12	0	0	11	12	15	16	0	0	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	1	1	0	
0	1	1	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	39	17	13	63	44	45	13	63	0	0	4	5	0	0	0	0	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	1	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	4	5	39	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	17	17	17	17	4	5	40	41	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	1	17	40	41	44	45	4	5	17	17	44	45	40	41	17	17	4	5	17	17	40	41	4	5	17	17	17	17	40	41	1	1	1	17	4	5	17	17	17	17	39	17	42	43	4	5	1	1	0	
0	1	1	4	64	17	17	4	5	17	17	4	5	52	27	4	5	17	17	4	5	17	17	17	17	48	49	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	26	27	50	51	17	17	4	5	52	27	48	49	17	17	17	17	4	5	48	49	17	17	4	5	52	27	48	49	17	17	1	1	1	17	4	5	17	17	38	39	17	17	50	51	4	5	1	1	0	
0	1	1	1	1	17	17	4	5	17	17	4	5	42	43	4	5	17	17	1	1	17	17	17	17	40	41	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	17	17	4	5	29	30	44	45	17	17	4	5	42	43	40	41	17	17	17	17	4	5	40	41	17	17	4	5	42	43	40	41	17	17	1	1	1	17	4	5	17	17	39	17	17	17	44	45	4	5	1	1	0	
0	1	1	4	5	46	47	4	5	46	47	4	5	42	43	4	5	46	47	4	5	46	47	42	43	42	43	4	5	46	47	4	5	46	47	4	5	42	43	4	5	42	43	4	5	46	47	4	5	31	32	17	17	48	49	4	5	42	43	17	17	46	47	46	47	4	5	50	51	17	17	4	5	42	43	46	47	17	17	1	1	1	1	4	5	38	39	42	43	46	47	17	17	4	5	1	1	0	
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	17	40	41	1	1	1	1	17	17	1	1	1	1	1	1	44	45	17	17	0	1	1	1	1	1	17	17	1	1	1	1	1	1	1	1	1	1	1	1	17	17	4	5	0	1	0	
0	1	1	4	5	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	15	16	11	12	1	1	1	17	17	17	42	43	4	5	1	1	17	17	17	17	1	1	1	17	46	47	52	27	1	1	50	51	52	27	17	17	1	1	1	1	4	5	50	51	17	17	17	17	17	17	4	5	0	1	0	
0	1	1	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	4	5	0	0	1	1	1	17	17	17	1	1	4	5	1	1	17	17	17	17	1	1	1	17	1	1	42	43	1	1	44	45	42	43	37	1	1	1	1	1	4	5	44	45	17	17	17	17	37	1	1	1	1	1	0	
0	1	1	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	4	5	48	49	1	1	1	17	48	49	50	51	4	5	1	1	17	17	48	49	1	1	1	17	17	17	42	43	1	1	17	17	38	39	4	5	1	1	26	27	4	5	17	17	17	17	38	39	17	17	52	27	1	1	0	
0	1	1	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	4	5	40	41	1	1	1	17	40	41	44	45	4	5	1	1	17	17	40	41	1	1	1	17	17	17	1	1	1	1	17	17	39	17	4	5	1	1	29	30	4	5	17	17	17	17	39	17	17	17	42	43	1	1	0	
0	1	1	4	5	50	51	4	5	17	17	4	5	50	51	4	5	50	51	4	5	52	27	4	5	17	17	4	5	50	51	4	5	17	17	4	5	50	51	4	5	17	17	4	5	50	51	1	1	1	17	52	27	17	17	4	5	1	1	17	17	17	17	1	1	1	17	17	17	17	17	17	17	38	39	17	17	4	5	1	1	31	32	4	5	42	43	38	39	46	47	46	47	42	43	1	1	0	
0	1	1	4	5	44	45	4	5	17	17	4	5	44	45	4	5	44	45	4	5	42	43	4	5	17	17	4	5	44	45	4	5	17	17	4	5	44	45	4	5	17	17	4	5	44	45	1	1	1	17	42	43	17	17	4	5	1	1	17	17	17	17	1	1	1	17	17	17	17	17	17	17	39	17	17	17	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
